Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
PADARIA E MERCEARIA MARCHESINI;01.984.948/0001-91;MICROEMPRESA;ES;São Domingos do Norte;walacemarchesini@hotmail.com
OFICINA DA BATATA;02.010.558/0001-83;MICROEMPRESA;GO;Goiânia;bardaelaine@gmail.com
SABOR DA CARNE ESPETOS E PETISCOS;02.019.387/0001-53;EMPRESA DE PEQUENO PORTE;MT;Rondonópolis;cleudisson@hotmail.com
SANTA PRAIA;02.020.796/0001-70;MICROEMPRESA;CE;Fortaleza;mairtonreis@hotmail.com
LANCHOPP ROTISSERIA;02.024.382/0001-19;MICROEMPRESA;MG;Manhumirim;leandroknup10@hotmail.com
POUSADA JARDIM DA AMAZONIA;02.025.529/0001-95;MICROEMPRESA;MT;São José do Rio Claro;reservas@jdamazonia.com.br
CASA DO PAO CASEIRO;02.032.789/0001-98;EMPRESA DE PEQUENO PORTE;SC;Quilombo;wobettocadastur@gmail.com
CAFE COLONIAL GIRASSOL;02.038.882/0001-00;MICROEMPRESA;SC;São Pedro de Alcântara;cafegirassol@gmail.com
RESTAURANTE E PIZZARIA TOKA;02.041.438/0001-43;EMPRESA DE PEQUENO PORTE;PA;Itupiranga;toka.cadastur@hotmail.com
POUSADA TOP LINE;02.043.634/0001-57;MICROEMPRESA;AL;Ibateguara;madfinailza@gmail.com
RESTAURANTE CHAPARRAL;02.047.840/0001-35;MICROEMPRESA;CE;Aracati;felipemacedobr@gmail.com
BRANCO S RESTAURANTE E PIZZARIA;02.072.964/0001-70;MICROEMPRESA;SC;Itá;brancosrp@hotmail.com
BAR E RESTAURANTE DO VALDIR;02.076.732/0001-90;MICROEMPRESA;MG;Boa Esperança;LIDER@BOAESPERANCA.COM.BR
TOURIST HOTEL E RESTAURANTE;02.081.675/0001-38;MICROEMPRESA;SP;Guará;cassio.carvalho@guara.sp.gov.br
FRUTI NEVE;02.085.937/0001-32;MICROEMPRESA;RS;Bom Jesus;pousada@trutarodrivaris.com.br
RESTAURANTE PRATO DA CASA;02.094.956/0001-25;MICROEMPRESA;DF;Brasília;ednalva.pratodacasa@gmail.com
COMIDA CASEIRA;02.102.125/0001-58;DEMAIS;PR;Cornélio Procópio;acomidacaseira2015@gmail.com
PAO PRACA & CIA;02.112.318/0001-90;MICROEMPRESA;MT;Barra do Bugres;mario-carrasco@hotmail.com
ZUCARELLA CONFEITARIA;02.131.488/0001-11;MICROEMPRESA;GO;Caldas Novas;adriana@zucarella.com
ROLLA PRIME;02.135.596/0001-62;MICROEMPRESA;RS;Santo Ângelo;sangermanno@hotmail.com
Restaurante Villaggio;02.159.441/0001-66;EMPRESA DE PEQUENO PORTE;RS;Nova Prata;hotelvillaggio@hotelvillaggio.com.br
Churrascaria do Pirata;02.168.952/0001-44;MICROEMPRESA;SE;Itabaiana;churrascariadopirata@gmail.com
PAO DA PRACA;02.176.838/0001-66;MICROEMPRESA;MG;Barra Longa;JOAOBCARV@YAHOO.COM.BR
FOGAO A LENHA;02.182.271/0001-30;MICROEMPRESA;GO;Ceres;thalessena_90@hotmail.com
RAFT ADVENTURE PARK;02.186.748/0002-37;MICROEMPRESA;RS;Três Coroas;teriana.raft@gmail.com
CASSORVA & QUATIS;02.216.704/0001-21;MICROEMPRESA;SP;Brotas;falecom@cachoeiracassorova.com.br
HUAYANA PALACE HOTEL;02.218.574/0001-66;MICROEMPRESA;MA;Carutapera;restaurantedohernani@gmail.com
RESTAURANTE MODELO;02.221.394/0001-33;MICROEMPRESA;GO;Mambaí;restaurantemodelo@outlok.com
KILOMARMITA;02.222.434/0001-61;MICROEMPRESA;PB;Campina Grande;jadantas100@gmail.com
RESTAURANTE NABUCO;02.223.966/0036-43;DEMAIS;PE;Recife;controller.rdre@atlanticahotels.com.br
ATLANTICA HOTELS;02.223.966/0091-70;DEMAIS;GO;Goiânia;controller.qgyn@atlanticahotels.com.br
CONFORT HOTEL;02.223.966/0103-48;DEMAIS;AL;Maceió;ggeral.cmcz@atlanticahotels.com.br
HILTON GARDEN INN ITAJAÍ;02.223.966/0106-90;DEMAIS;SC;Itajaí;controller.hgit@atlanticahotels.com.br
HOTEL DURMA BEM;02.229.769/0001-01;EMPRESA DE PEQUENO PORTE;PA;Castanhal;durmabemcastanhal@hotmail.com
PALACE GRILL RESTAURANTE;02.240.411/0001-80;EMPRESA DE PEQUENO PORTE;PB;João Pessoa;felippeferreira2004@hotmail.com
DUNAS DE MARAPE;02.242.946/0001-90;MICROEMPRESA;AL;Jequiá da Praia;dunasdemarape@hotmail.com
PICANHA NA BRASA;02.265.463/0001-00;MICROEMPRESA;GO;Senador Canedo;picanhanabrasa@gmail.com
CANTO DA VOVO - DRINK'S E LANCHES;02.278.219/0001-82;MICROEMPRESA;MG;Itamarandiba;YUSSANDAYRELL@YAHOO.COM.BR
RAFFA'S HOTEL;02.278.706/0001-45;MICROEMPRESA;MT;Alto Taquari;raffas.hotel@hotmail.com
CHURRASCARIA CABANA GRILL.;02.281.802/0001-42;EMPRESA DE PEQUENO PORTE;SP;Itupeva;atendimento@CABANAG.COM.BR
CABUMBA;02.297.569/0001-96;MICROEMPRESA;CE; - ;barracacabumba@uol.com.br
TELE CERVEJA E LANCHES OASIS;02.300.810/0001-99;MICROEMPRESA;MG;Itambacuri;guimaresmarcelo443@gmail.com
PANELA MAGICA;02.308.948/0001-34;MICROEMPRESA;GO;Goiânia;panelamagica@terra.com.br
RITORNA RESTAURANTE;02.309.695/0001-13;MICROEMPRESA;PR;Foz do Iguaçu;stancontabil@hotmail.com
QUIOSQUE ETEVALDO MINEIRO;02.311.707/0001-44;DEMAIS;ES;Guarapari;vanuziavalerio1@gmail.com
OCEANO BAR E RESTAURANTE;02.311.711/0001-02;MICROEMPRESA;ES;Guarapari;lilimendesmm@hotmail.com
Quiosque OCEANO n° 20;02.311.711/0002-93;MICROEMPRESA;ES;Guarapari;vwalmirmarinho@hotmail.com
RESTAURANTE SIMAO;02.325.010/0001-22;MICROEMPRESA;GO;Niquelândia;reginaldo@jvscontabilidade.com
"SO ASSADOS""""";02.329.858/0002-00;EMPRESA DE PEQUENO PORTE;AP;Macapá;marciobraganca@oi.com.br
CACHAÇARIA SIMON;02.335.500/0001-00;MICROEMPRESA;SC;Itá;cachacariasimon@gmail.com
SONHO DOCE;02.343.543/0001-37;EMPRESA DE PEQUENO PORTE;PB;João Pessoa;gerenciaprosperaassessoria@gmail.com
JERIVA;02.353.738/0006-72;DEMAIS;GO;Goiânia;fernando@jeriva.com.br
PESQUEIRO MANDIZEIRO;02.367.426/0001-03;MICROEMPRESA;SP;Paraibuna;marisolsgomes@gmail.com
POUSADA DOS PINHEIRAIS'S;02.382.980/0001-60;MICROEMPRESA;RS;Nova Prata;contato@pousadadospinheirais.com.br
WE GO KITE CAMP;02.394.979/0002-36;MICROEMPRESA;CE;Taíba;jeanluc@terra.com.br
GULA S;02.403.403/0001-07;EMPRESA DE PEQUENO PORTE;PB;Campina Grande;TAMARAGULAS@GMAIL.COM
**********;02.419.765/0024-82;DEMAIS;GO;Goiânia;h3670-gm@accor.com.br
QUIOSQUE TOCCA DA INDIA;02.426.611/0001-21;MICROEMPRESA;SP;Guarujá;dudamagalhaesm@gmail.com
MINI MERCADO E BAR DO SCHLIBA;02.426.919/0001-77;MICROEMPRESA;SC;Pomerode;deiakrieser@gmail.com
Bar A Praça É Nossa;02.431.931/0001-70;MICROEMPRESA;MG;Teófilo Otoni;MARINA.ESCRITA@VELOXMAIL.COM.BR
BELLUS' PRESENTES;02.443.675/0001-30;MICROEMPRESA;RN;Pedro Velho;arkoprojetos@gmail.com
VALE DO MOXUARA;02.444.078/0001-20;EMPRESA DE PEQUENO PORTE;ES;Cariacica;contato@valedomoxuara.com.br
PADARIA E LANCHONETE MISTER PAO;02.462.728/0001-60;MICROEMPRESA;MG;Padre Paraíso;ctpedraspreciosas@gmail.com
Pesq e Pag Veronez;02.470.971/0001-20;MICROEMPRESA;SP;Dumont;viviveronez@hotmail.com
LANCHONETE DO KIRK;02.475.436/0001-62;MICROEMPRESA;PR;São Pedro do Ivaí;turismo@saopedrodoivai.pr.gov.br
ASPARGUS RESTAURANTE;02.484.060/0001-52;EMPRESA DE PEQUENO PORTE;DF;Brasília;andreaferrandini@gmail.cim
RESTAURANTE FRUTARE;02.484.369/0001-42;MICROEMPRESA;PR;Cambé;vialuzfinanciamentos@gmail.com
BEIJO DE MOCA;02.494.984/0001-30;MICROEMPRESA;PA;Belém;beijodemoca62@gmail.com
Restaurante Sabor de Fazenda;02.512.038/0001-79;MICROEMPRESA;MG;Paracatu;micheleptu@hotmail.com
ANDRADE FACANHA;02.515.642/0001-59;MICROEMPRESA;PA;Belém;ADM@VEROACAI.COM.BR
FABRICA RESTAURANTE & EVENTOS;02.521.818/0001-85;EMPRESA DE PEQUENO PORTE;SC;Passo de Torres;renan@fabricadolanche.com.br
Pinga com Torresmo;02.524.414/0001-45;MICROEMPRESA;MG;Varginha;PLANOCONTABILDP@HOTMAIL.COM
RESTAURANTE E LANCHONETE MANGUEIRAS;02.531.699/0001-41;MICROEMPRESA;MG;Augusto de Lima;ESCRITORIOITAGIBA@TERRA.COM.BR
QG JEITINHO CASEIRO;02.532.703/0001-96;EMPRESA DE PEQUENO PORTE;GO;Goiânia;CADASTRO@GRUPOQG.COM
LANCHONETE CONTINENTAL;02.542.552/0001-57;MICROEMPRESA;MT;Aripuanã;turismo@aripuana.mt.gov.br
ARMAZEM DO ARTESANATO;02.550.134/0002-92;MICROEMPRESA;PR;Morretes;olimporestaurante@uol.com.br
QUIOSQUE TO A TOA;02.553.066/0001-34;MICROEMPRESA;SP;Caraguatatuba;mau_juni@hotmail.com
Tipo de Minas Restaurante;02.556.026/0001-46;MICROEMPRESA;BA;Mucuri;fabianotaximucuri@gmail.com
RESTAURANTE BEIRA RIO;02.556.344/0001-07;EMPRESA DE PEQUENO PORTE;MG;São Gonçalo do Abaeté;RESTAURANTEBEIRARIO@GRUPOBEIRARIO.COM.BR
UAI ZE RESTAURANTE E PIZZARIA;02.558.106/0001-30;MICROEMPRESA;MG;Mariana;UAIZE.RESTAURANTE@GMAIL.COM
CORUJAO LANCHES;02.583.858/0001-51;MICROEMPRESA;MT;Rosário Oeste;aldacirvital8@gmail.com
ICH ADMINISTRAÇÃO HOTEIS S.A;02.584.924/0022-32;DEMAIS;BA;Salvador;dina.melo@intercityhoteis.com.br
BAR E LANCHONETE CONTINI;02.585.348/0001-13;MICROEMPRESA;SC;Pomerode;utpadelsergio@gmail.com
CANTINA TIA LINA;02.588.816/0001-03;MICROEMPRESA;SP;São Roque;ELISANGELA@ESCRITORIOLIMA.COM
LISARUTH DELICIAS CASEIRAS;02.589.899/0001-55;MICROEMPRESA;RS;Santa Cruz do Sul;lisaruth@lisaruth.com.br
GARFAO RESTAURANTE E PIZZARIA;02.599.582/0001-08;EMPRESA DE PEQUENO PORTE;RS;Novo Hamburgo;contato@garfao.com.br
RESTAURANTE DAT BADAN LTDA - ME;02.603.814/0001-46;MICROEMPRESA;SP;Olímpia;DATBADANRESTAURANTE@YAHOO.COM.BR
SPACO DOCE DE ALIMENTOS;02.611.891/0001-48;MICROEMPRESA;SP;Hortolândia;spaco.doce@uol.com.br
ARMAZÉM GUIMARÃES;02.615.790/0001-45;EMPRESA DE PEQUENO PORTE;AL;Maceió;dedegama@uol.com.br
'' SABOR DO SERTAO '';02.617.079/0001-20;MICROEMPRESA;PE;Paudalho;angelinabandeira@hotmail.com
RESTAURANTE GRAVATÁ ;02.629.132/0001-02;MICROEMPRESA;PB;João Pessoa;inacio@ambassadorflat.com
CHURRASCARIA DA MANGUEIRA;02.633.083/0001-81;MICROEMPRESA;GO;Posse;auraneafatima@gmail.com
SPEDINI TRATTORIA;02.643.287/0001-01;EMPRESA DE PEQUENO PORTE;PR;Curitiba;lucio@spedini.com.br
COSTELA DO BAFO;02.661.074/0001-02;EMPRESA DE PEQUENO PORTE;MG;Pouso Alegre;silvana@costelanobafo.com.br
Restaurante Colméia;02.662.826/0001-41;MICROEMPRESA;SP;São Sebastião;restaurantecolmeia@yahoo.com.br
PEREIRA E GUSMAO;02.663.391/0001-50;MICROEMPRESA;GO;Rio Verde;PANELAORV@YAHOO.COM.BR
MAISABOR RESTAURANTE;02.673.897/0001-40;DEMAIS;MS;Corumbá;maisabor_restaurante@hotmail.com
RESTAURANTE CHAO NATIVO II;02.679.357/0001-73;MICROEMPRESA;GO;Goiânia;consultg.@gyn.nutecnet.com.br
BAR DO 1 BERTO;02.685.257/0001-50;MICROEMPRESA;MG;Capelinha;dilsonmoraes@uaivip.com.br
HOTEL MORADA DO SOL;02.707.140/0001-20;MICROEMPRESA;GO;Caldas Novas;comercial@hotelmorada.com.br
MORADA DAS AGUAS;02.707.140/0002-00;MICROEMPRESA;GO;Caldas Novas;fabio@hotelmorada.com.br
QG JEITINHO CASEIRO;02.727.937/0001-99;DEMAIS;GO;Goiânia;CADASTRO@GRUPOQG.COM
A Gruta Natural Food;02.743.213/0001-39;MICROEMPRESA;SP;Praia Grande;FISCALIZACAO@ESCUDOREAL.COM.BR
RESTAURANTE PANELA DE BARRO;02.747.294/0001-45;MICROEMPRESA;SE;São Cristóvão;restaurantep.debarro@gmail.com
BOCA CHEIA;02.752.622/0001-00;MICROEMPRESA;AL;Penedo;albadolores@gmail.com
RESTAURANTE TIPICO COLONIAL WUNDERWALD LTDA - EPP;02.754.147/0001-00;EMPRESA DE PEQUENO PORTE;SC;Pomerode;wunderwald@terra.com.br
FARIA ADMINISTRACAO HOTELEIRA;02.756.852/0001-39;MICROEMPRESA;MG;São Lourenço;contato@hotelelitemg.com.br
Restaurante Biolchi;02.757.087/0001-71;MICROEMPRESA;RS;Doutor Ricardo;restaurantebiolchi@hotmail.com
HOTEL THERMAS PRIVE;02.757.474/0001-08;DEMAIS;GO;Caldas Novas;PRIVE@IBCO.COM.BR
********;02.757.474/0005-31;DEMAIS;GO;Caldas Novas;daniel.ribas@grupoprive.com.br
LANCHONETE EMPADÃO GOIANO;02.759.189/0001-26;EMPRESA DE PEQUENO PORTE;GO;Goiás;aerph032017@gmail.com
LC RESTAURANTE E SERVICOS DE BUFE;02.767.313/0001-03;MICROEMPRESA;GO;Crixás;metalcontabil@brturbo.com.br
HOTEL CARIBE;02.774.492/0001-06;MICROEMPRESA;SP;Ubatuba;HOTELCARIBE@UOL.COM.BR
SUMMER GARDEN;02.777.188/0001-04;MICROEMPRESA;RJ;Miguel Pereira;diana.summer@hotmail.com
RESTAURANTE NOVO SABOR;02.780.804/0001-86;MICROEMPRESA;SP;Primavera;Sir.NovoSabor@gmail.com
BAR E RESTAURANTE AVENIDA;02.793.899/0001-72;MICROEMPRESA;GO;Ceres;av.churrascaria@gmail.com
RESTAURANTE E CANTINA CASA NOSTRA;02.794.643/0001-80;MICROEMPRESA;RS;Novo Hamburgo;nlibio@terra.com.br
*;02.798.160/0001-53;MICROEMPRESA;SP;Mirassol;mirassol@bellacapri.com.br
SABOR DA TERRA;02.800.043/0001-87;EMPRESA DE PEQUENO PORTE;GO;Indiara;sabordaterra_indiara@hotmail.com
BOLO DE ARROZ & COMPANHIA;02.829.839/0001-62;MICROEMPRESA;MT;Cuiabá;plptoledo@hotmail.com
ACOUGUE 154;02.844.511/0001-15;EMPRESA DE PEQUENO PORTE;MT;Cuiabá;comercial@acougue154.com.br
Massas Castel;02.849.349/0001-28;MICROEMPRESA;RJ;Nova Friburgo;massascastel@hotmail.com
CHURRASCARIA COSTELAO;02.853.657/0001-27;EMPRESA DE PEQUENO PORTE;RO;Colorado do Oeste;CHURRASCARIACOSTELAO.COL@GMAIL.COM
SALDOSA MALOCA;02.871.308/0001-38;MICROEMPRESA;PA;Belém;PRAZZERESQS@HOTMAIL.COM
PONTO CHIC;02.876.320/0001-35;MICROEMPRESA;MG;Montes Claros;julianop@bdmg.mg.gov.br
TAPERA BRANCA FRUTOS DO MAR;02.877.006/0001-77;EMPRESA DE PEQUENO PORTE;SP;Caraguatatuba;mariotapera@uol.com.br
LANCHONETE PAULISLANCHES;02.887.906/0001-03;MICROEMPRESA;MG;Paulistas;mariaeunicegv@hotmail.com
Carne de Sol Caicó ;02.892.222/0001-91;EMPRESA DE PEQUENO PORTE;GO;Goiânia;arecioneto@uol.com.br
CANTINA DO DUDU;02.894.176/0001-60;DEMAIS;MT;Barra do Garças;sinomarsoares_pa@hotmail.com
PORTAL DO SABOR;02.894.856/0001-83;MICROEMPRESA;GO;Goiânia;julianileaocabral@hotmail.com
A CABANA DO POSSIDONIO;02.900.638/0001-04;EMPRESA DE PEQUENO PORTE;PB;Campina Grande;cabanacg@gmail.com
KIASTRAL POUSADA E RESTAURANTE;02.914.587/0001-70;MICROEMPRESA;BA;Camamu;souzakastral@hotmail.com
XICO DA CARNE;02.918.194/0001-34;EMPRESA DE PEQUENO PORTE;MG;Sabará;emseps@ig.com.br
BESSA GRILL BAR E RESTAURANTE;02.931.017/0001-98;MICROEMPRESA;PB;João Pessoa;financeiro@bessagrill.com
AEROCALDO;02.933.463/0001-31;EMPRESA DE PEQUENO PORTE;GO;Goiânia;luizfernandocabral90@gmail.com
QUIOSQUE BOA SORTE;02.937.320/0001-06;MICROEMPRESA;SP;Guarujá;cristinasalessorte@gmail.com
MERCEARIA AVENIDA;02.948.856/0001-19;MICROEMPRESA;MA;Fortaleza dos Nogueiras;joileneassuncao@hotmail.com
BAR E MERCEARIA NOSSA SENHORA APARECIDA;02.956.104/0001-08;MICROEMPRESA;MG;Gonçalves;joseailsoncf@gmail.com
Restaurante Sagrada Familia;03.000.567/0001-56;MICROEMPRESA;CE;Canindé;setuc.caninde@gmail.com
ALAMBIQUE MATRAGA;03.029.640/0001-12;EMPRESA DE PEQUENO PORTE;PR;Planalto;alambiquematraga@gmail.com
+ AROMAS;03.038.290/0001-50;MICROEMPRESA;GO;Caldas Novas;prismamoreira@gmail.com
VINÍCOLA CAVE DE PEDRA;03.041.631/0001-47;EMPRESA DE PEQUENO PORTE;RS;Vale dos Vinhedos;vendas@cavedepedra.com.br
PIZZA BAR;03.043.202/0001-09;MICROEMPRESA;MG;Tiradentes;anacneves55@gmail.com
SUPER BOI CHURRASCARIA;03.043.465/0001-18;MICROEMPRESA;MG;Uberaba;rodineipetroli123@gmail.com
JAMBALAYA RESTAURANTE;03.047.386/0001-85;MICROEMPRESA;GO;Alto Paraíso de Goiás;jambalaya.contato@gmail.com
CIA DAS MASSAS;03.049.572/0001-53;EMPRESA DE PEQUENO PORTE;ES;Cachoeiro de Itapemirim;BONADIMAN20@HOTMAIL.COM
CHURRASCARIA SEBEN;03.051.633/0001-17;MICROEMPRESA;PR;Matinhos;matheusseben90@gmail.com
DEVONS;03.054.910/0001-45;EMPRESA DE PEQUENO PORTE;PR;Curitiba;devons@devons.com.br
PIZZARIA RESTAURANTE E POUSADA SNOB'S;03.072.934/0001-27;EMPRESA DE PEQUENO PORTE;RJ;Miracema;pousadasnobsmiracema@gmail.com
RESTAURANTE ATLÂNTICO SUL;03.076.198/0001-85;MICROEMPRESA;SC;Laguna;at@atlanticosullaguna.com.br
RESTAURANTE PORTO RAPOSA;03.079.077/0001-97;MICROEMPRESA;MA;Raposa;edsonpduarte@hotmail.com
DEMOCRATA RESTAURANTE E LANCHONETE LTDA;03.094.957/0001-32;MICROEMPRESA;SC;Pomerode;restaurantedemocrata@hotmail.com
PORTO DO CEU;03.103.932/0001-58;MICROEMPRESA;MG;Gonçalves;vidasimplesatelie@hotmail.com
QUIOSQUE SALES;03.121.144/0001-94;MICROEMPRESA;SP;Guarujá;jonathan20_henry@hotmail.com
AMERICAN PALACE;03.128.131/0001-47;MICROEMPRESA;MT;Barra do Bugres;luzbb_6@hotmail.com
VARANDA GRILL;03.137.375/0001-96;MICROEMPRESA;PA;Capanema;DOCEPECADOBUFFET@HOTMAIL.COM
POUSADA, RESTAURANTE E LANCHONETE CENTRAL;03.138.043/0001-26;MICROEMPRESA;AL;Penedo;manugemeos@hotmail.com
PADARIA PÃO MANIA;03.162.220/0001-00;EMPRESA DE PEQUENO PORTE;MG;Uberaba;paomaniauberaba@gmail.com
COELHO'S ALIMENTAÇÃO;03.185.546/0001-52;EMPRESA DE PEQUENO PORTE;PB;João Pessoa;COELHOSBAR@GMAIL.COM
Rui C. Sperling & Cia Ltda;03.186.082/0001-07;MICROEMPRESA;RS;Santo Ângelo;gastronomiachicasperling@bol.com.br
LANCHONETE E RESTAURANTE BOIAO;03.190.432/0001-09;MICROEMPRESA;SC;Laguna;lucasf.ramos@hotmail.com
RANCHO I COZINHA MINEIRA;03.208.448/0001-93;MICROEMPRESA;SP;Jacareí;ranchomineiro@gmail.com
LANCHONETE E RESTAURANTE FLUTUANTE;03.210.755/0001-09;MICROEMPRESA;MT;Porto dos Gaúchos;Schaedler_ricardo@hotmail.com
PONTO FRIO;03.214.015/0001-40;MICROEMPRESA;CE;Baturité;adriana.incep@gmail.com
FLORESTA BAR E CHOPERIA;03.216.572/0001-09;EMPRESA DE PEQUENO PORTE;GO;Goiânia;diretoria@barfloresta.com.br
MIRAGE;03.227.737/0001-30;MICROEMPRESA;BA;Porto Seguro;miragehotelerestaurante@gmail.com
DOM MANI PIZZARIA;03.268.853/0001-05;MICROEMPRESA;PA;Santarém;sj.mota@hotmail.com
LANCHONETE DO MAZINHO;03.278.026/0001-94;MICROEMPRESA;PR;Ivaiporã;lidi_sabino@hotmail.com
CHALANA TURISMO;03.285.579/0001-74;MICROEMPRESA;MT;Poconé;andrepereira_chalana@hotmail.com
BARZINHO DO PIRY;03.290.681/0001-68;MICROEMPRESA;GO;Goiânia;danillo.ramos@gmail.com
POUSADA MIRANTE DE PIPA;03.314.021/0001-70;MICROEMPRESA;RN;Tibau do Sul;GERENCIA@MIRANTEDEPIPA.COM.BR
RESTAURANTE SIEDLERTAL;03.317.577/0001-10;EMPRESA DE PEQUENO PORTE;SC;Pomerode;siedlertal@siedlertal.com.br
RESTAURANTE E PEIXARIA MIGUÉIS;03.322.329/0001-67;MICROEMPRESA;MS;Corumbá;restaurantemigueis@ig.com.br
TENDA DO MEL;03.328.384/0001-64;MICROEMPRESA;RS;Selbach;recantodomel@hotmail.com
RESTAURANTE GAZEBO;03.329.419/0001-80;MICROEMPRESA;DF;Brasília;casaamarelaoi@terra.com.br
DRINKCIA;03.331.418/0002-50;MICROEMPRESA;RJ;Nova Friburgo;BWACLEANER@HOTMAIL.COM
FERRADURA PRIVATE;03.339.697/0002-07;EMPRESA DE PEQUENO PORTE;RJ;Armação dos Búzios;gerencia@ferradurahotel.com.br
TREVAO ECO TUR;03.344.333/0001-26;MICROEMPRESA;MA;Riachão;trevaoecotur@gmail.com
BONELLE CAFÉ;03.344.534/0001-23;MICROEMPRESA;DF;Brasília;viniciuscsantana@gmail.com
FAMILIA BRUNHOLI RESTAURANTE;03.347.889/0001-76;EMPRESA DE PEQUENO PORTE;SP;Jundiaí;restaurante@brunholi.com.br
RESTAURANTE PLANALTO;03.357.775/0001-07;DEMAIS;AL;Ibateguara;foguinho.al@hotmail.com
VIVA RO;03.360.834/0001-04;MICROEMPRESA;RJ;Nova Friburgo;roriedmann@hotmail.com
SAGRES BEER;03.374.051/0001-71;MICROEMPRESA;RJ;Campos dos Goytacazes;gruposagrees@gmail.com
POUSADA E RESTAURANTE FELIX;03.377.148/0001-38;MICROEMPRESA;RS;Nova Petrópolis;contato@pousadafelix.com.br
CASA SAO PAULO PIZZARIA;03.379.860/0001-76;EMPRESA DE PEQUENO PORTE;GO;Goiânia;csp.boletos@gmail.com
CASULO;03.384.136/0001-30;MICROEMPRESA;ES;Colatina;SA_CONTABILIDADE@HOTMAIL.COM
GRUPO TREVO;03.391.944/0001-25;MICROEMPRESA;GO;Bom Jardim de Goiás;P_TXU@HOTMAIL.COM
LANCHONETE E RESTAURANTE BOTA;03.396.002/0001-30;EMPRESA DE PEQUENO PORTE;MT;Itaúba;restaurantebota@gmail.com
GAZU EMPREENDIMENTOS;03.401.093/0001-54;DEMAIS;MA;Mirinzal;joselenesilvas58@gmail.com
PIZZARIA CASTANHO;03.414.151/0001-84;DEMAIS;AM;Careiro;samureboucas@gmail.com
CHALE COLONIAL;03.417.013/0001-59;EMPRESA DE PEQUENO PORTE;PR;Prudentópolis;chalecostenaro@yahoo.com.br
COMPLEXO 14 BIS;03.418.070/0001-52;MICROEMPRESA;AC;Rio Branco;complexo14bis@uol.com.br
SCUNA BAR E REST. PIER 54;03.422.299/0001-60;EMPRESA DE PEQUENO PORTE;SC;Florianópolis;EVENTOS@PIER54.COM.BR
COOPER DRINKS;03.427.671/0001-21;MICROEMPRESA;GO;Niquelândia;cadastro@jdmcontabil.com.br
GIRAFFAS;03.436.477/0001-02;EMPRESA DE PEQUENO PORTE;SP;Praia Grande;blfiscal@blcontabil.com.br
CANTINA MINEIRA;03.438.675/0001-05;MICROEMPRESA;MG;Itacarambi;WILIUOLIVEIRA@IG.COM.BR
CASA DO FORRO CARIRI;03.440.778/0001-00;EMPRESA DE PEQUENO PORTE;SE;Aracaju;CARIRIAJU@GMAIL.COM
BILISKAO;03.441.344/0001-24;MICROEMPRESA;AM;Manaus;dea_o.r.silva@hotmail.com
HOTEL E RESTAURANTE DIAMANTE;03.442.784/0001-04;MICROEMPRESA;MA;Coelho Neto;hotelerestaurantediamante@gmail.com
Palácio dos Sorvetes;03.453.311/0001-02;MICROEMPRESA;SP;Santa Rita do Passa Quatro;palaciodossorvetessantarita@gmail.com
TEXAS GRILL;03.461.935/0001-63;MICROEMPRESA;PB;João Pessoa;iagogadelha@gmail.com
AVENIDA GASTROPUB;03.464.186/0001-28;MICROEMPRESA;RS;Vista Alegre do Prata;turismo@vistalegredoprata.rs.gov.br
THERMAS DIROMA HOTEL;03.465.317/0001-91;DEMAIS;GO;Caldas Novas;adm@diroma.com.br
ROMA EMPREENDIMENTOS E TURISMO;03.465.317/0002-72;DEMAIS;GO;Caldas Novas;adm@diroma.com.br
ECOLOGICOS RESTAURANTE;03.467.011/0001-74;MICROEMPRESA;RS;Ipê;RODOVIARIAIPE@GMAIL.COM
Planet;03.490.038/0001-88;EMPRESA DE PEQUENO PORTE;MG;Juiz de Fora;ANDERSON@TRIUNPHOASSESSORIA.COM.BR
PONTAL DO MARAGOGI;03.490.977/0001-22;EMPRESA DE PEQUENO PORTE;AL;Maragogi;LUZINETERODRIGUES67@GMAIL.COM
Mini Shopping Rural;03.491.930/0001-83;MICROEMPRESA;SC;Bocaína do Sul;grafit@matrix.com.br
CHIMICHURRI;03.494.338/0001-35;MICROEMPRESA;BA;Trancoso;BAHIASUL@BAHIASUL.CNT.BR
OJJ ECOTURISMO;03.496.536/0002-19;DEMAIS;GO;Pirenópolis;frajoso@terra.com.br
PLANET DUNAS RESTAURANTE E PIZZARIA;03.497.178/0001-88;MICROEMPRESA;CE;Aquiraz;info@planetdunas.com
CHÃO GOIANO RESTAURANTE;03.498.633/0001-60;MICROEMPRESA;GO;Anápolis;chaogoiano@hotmail.com
HOTEL DORIZON;03.526.511/0001-30;EMPRESA DE PEQUENO PORTE;PR;Mallet;dorizzon@dorizzon.com.br
QUIOSQUE - FEITOSA -;03.527.753/0001-48;MICROEMPRESA;SP;Guarujá;claudiafeitosa78@gmail.com
NINHO DA AGUIA;03.532.941/0001-64;MICROEMPRESA;MG;Delfim Moreira;tony_maciell@yahoo.com.br
PAES E PIZZAS MAMMA MIA;03.540.284/0001-05;MICROEMPRESA;MS;Nova Andradina;julianojgr@hotmail.com
RESTAURANTE CAMACHO;03.541.963/0001-90;MICROEMPRESA;SP;Valentim Gentil;SUELIAP.CAMACHO@HOTMAIL.COM
