Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
HOTEL MAGNUS;00.615.167/0001-67;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;LEGALIZACAO@FAMACONTABIL.COM.BR
POUSADA CANTO DOS GOLFINHOS;00.621.258/0001-05;MICROEMPRESA;SP;Ubatuba;reservas@cantodosgolfinhos.com.br
RIVIERA HOTEL;00.625.822/0001-68;EMPRESA DE PEQUENO PORTE;DF;Brasília;rivierahotelbsb@gmail.com
Pousada LunMar;00.636.866/0001-93;MICROEMPRESA;PE;Fernando de Noronha;lunmarpousada@gmail.com
HOTEL THERMAS LAGOA SANTA;00.640.169/0001-06;EMPRESA DE PEQUENO PORTE;GO;Lagoa Santa;planetabio4@gmail.com
POUSADA FLORESTA NOVA;00.642.136/0001-03;MICROEMPRESA;PE;Fernando de Noronha;luciasmithcosta@gmail.com
POUSADA AGULHÃO;00.642.240/0001-90;MICROEMPRESA;PE;Fernando de Noronha;reservas@pousadaagulhao.com.br
ATOBÁ POUSADA NORONHA;00.642.270/0001-04;MICROEMPRESA;PE;Fernando de Noronha;luciasmithcosta@gmail.com
POUSADA CECCIOCA;00.644.011/0001-04;MICROEMPRESA;SP;Bertioga;contabil@contabilbrezolin.com.br
POUSADA CHÃO DA SERRA;00.650.514/0001-92;MICROEMPRESA;MG;Serra do Cipó;atendimento@chaodaserra.com.br
HOTEL PORTAL DE EUNÁPOLIS;00.653.932/0001-33;MICROEMPRESA;BA;Eunápolis;hotel@hotelportal.com.br
HOTEL BEM BRASIL;00.654.339/0001-01;MICROEMPRESA;BA;Porto Seguro;contato@hotelbembrasil.com.br
PALACE HOTEL;00.662.251/0001-31;EMPRESA DE PEQUENO PORTE;MS;Paranaíba;palacehoteleconomico@hotmail.com
POUSADA DA TINA;00.668.047/0001-28;MICROEMPRESA;ES;Anchieta;vasconcellostina@hotmail.com
MOSAICO HOTEL;00.668.568/0001-85;MICROEMPRESA;TO;Dianópolis;mosaicohotel@hotmail.com
Hotel Plaza;00.669.506/0001-98;MICROEMPRESA;MG;Rio Pomba;reservariopombaplaza@gmail.com
POUSADA SÃO GERALDO;00.683.498/0001-34;MICROEMPRESA;AL;Teotônio Vilela;pousadasaogeraldo@gmail.com
HOTEL GUARACI;00.685.237/0001-53;MICROEMPRESA;SP;Guaraci;HOTEL.GUARACI@YAHOO.COM.BR
SOCIEDADE BRASILEIRA DE EMPREENDIMENTOS GERAIS LTDA - ME;00.685.899/0001-23;MICROEMPRESA;BA;Alcobaça;contato@hotelparaisotropical.com.br
BRASILIA EMPREENDIMENTOS;00.687.681/0001-08;DEMAIS;DF;Brasília;bhotel@bhotelbrasilia.com.br
LANCHONETE DEIN HAUS;00.688.888/0001-05;MICROEMPRESA;PR;Marechal Cândido Rondon;sandy@pe-vermelho.com
POUSADA CANDONGA DA SERRA;00.692.661/0001-25;MICROEMPRESA;MG;Tiradentes;RESERVAS@CANDONGADASERRA.COM.BR
HOTEL IPE;00.698.150/0001-10;MICROEMPRESA;MG;Uberlândia;UNIAOCON@TRIANG.COM.BR
STILLUS HOTEL;00.707.409/0001-42;MICROEMPRESA;GO;Morrinhos;contato@stillushotel.com.br
INGÁ PRAIA HOTEL;00.708.143/0001-52;MICROEMPRESA;RN;Natal;reservas@ingapraiahotel.com.br
POUSADA ESCORREGUE NO REGGAE;00.712.506/0001-23;MICROEMPRESA;BA;Morro de São Paulo;SIGMA.FISCAL@GMAIL.COM
HN VILAGE;00.713.456/0001-07;DEMAIS;MG;Poços de Caldas;gerencia@vilageinn.com.br
HOTEL AMAZONAS;00.714.426/0001-07;MICROEMPRESA;AM;Parintins;abbrelaz12@hotmail.com
HOTEL ALGAS MARINHAS;00.729.930/0001-80;EMPRESA DE PEQUENO PORTE;SE;Aracaju;diretoria@algasmarinhas.com.br
HOTEL ARAGUAIA;00.739.286/0001-21;MICROEMPRESA;TO;Palmas;reservas@hotelaraguaiato.com.br
HOTEL TREVO COLONIAL;00.740.338/0001-80;MICROEMPRESA;SP;Bastos;sergiotsuru@hotmail.com
HOTEL VIRGINIA;00.742.402/0001-61;EMPRESA DE PEQUENO PORTE;ES;Linhares;RESERVAS@HOTELVIRGINIA.COM.BR
HOTEL AREZZU;00.742.402/0002-42;EMPRESA DE PEQUENO PORTE;ES;Linhares;RESERVAS@HOTELAREZZU.COM.BR
ILHA BELLA POUSADA;00.745.900/0001-68;MICROEMPRESA;ES;São Mateus;pousadailhabella@ilhabella.com.br
Hotel Vill' Agi;00.746.459/0001-39;MICROEMPRESA;SP;Campos do Jordão;hotelvillagi@gmail.com
RESTAURANTE, PIZZARIA E POUSADA VICTOR;00.752.534/0001-74;MICROEMPRESA;PR;Ribeirão Claro;pousadavictor@pousadavictor.com.br
HOTEL PALMEIRA;00.753.336/0001-25;MICROEMPRESA;CE;Canindé;nilbersantiago@gmail.com
POUSADA SONHO MEU;00.759.839/0001-08;MICROEMPRESA;RJ;Paraty;pousadasonhomeu@hotmail.com
FAZENDA DO ENGENHO PARQUE HOTEL LTDA - ME;00.760.567/0001-66;MICROEMPRESA;SC;Piratuba;hotel@fazendadoengenho.com.br
MASTER FLAT APART HOTEL;00.761.084/0001-86;MICROEMPRESA;PR;Curitiba;masterflataparthotel@hotmail.com
POUSADA PORTUGAL;00.765.484/0001-60;MICROEMPRESA;CE;Jijoca de Jericoacoara;verabeatrizportugal@gmail.com
VARANDAS PALACE HOTEL;00.768.958/0001-27;MICROEMPRESA;GO;Rio Verde;varandashotel@hotmailk.com
POUSADA ARCO IRIS;00.771.265/0001-93;MICROEMPRESA;AL;Barra de Santo Antônio;widmer.heinz@gmail.com
HOTEL SAMARA;00.772.453/0001-36;MICROEMPRESA;MG;Belo Horizonte;HOTEL.SAMARA@HOTMAIL.COM
EMPREENDIMENTOS VILA VERDE;00.774.704/0001-11;DEMAIS;MG;Belo Horizonte;joaosette3@gmail.com
TROPICANAS EMPREENDIMENTOS TURÍSTICOS LTDA - ME;00.777.357/0001-80;MICROEMPRESA;SC;Florianópolis;hotel.tropicanas@terra.com.br
HOTEL MARINA LAGAMAR;00.783.428/0001-58;MICROEMPRESA;PR;Pontal do Paraná;MARINALAGAMAR@GMAIL.COM
HOTEL REAL;00.787.527/0001-08;MICROEMPRESA;PR;Curitiba;hotellotus@uol.com.br
CASA DAS FLORES;00.789.759/0001-03;MICROEMPRESA;GO;Alto Paraíso de Goiás;casadasflorespousada@gmail.com
POUSADA CORAL DE FOGO;00.790.582/0001-57;MICROEMPRESA;BA;Prado;atendimento@coraldefogo.com.br
POUSADA JAMANTA;00.790.992/0001-06;MICROEMPRESA;RJ;Angra dos Reis;ATENDIMENTO@POUSADAJAMANTA.COM.BR
HOTEL ENSEADA;00.794.431/0001-77;DEMAIS;AL;Maceió;RESERVAS@HOTELENSEADA.COM.BR
Hotel Schreiber;00.794.705/0001-28;MICROEMPRESA;SC;Rio do Sul;reservas@hotelschreiber.com
FARMACIA SILVA;00.800.492/0001-08;MICROEMPRESA;BA;Mirangaba;contabilidasonia@hotmail.com
HOTEL CIDADE;00.805.618/0001-29;EMPRESA DE PEQUENO PORTE;MG;Passos;HOTELCIDADE@HOTELCIDADE.COM
CAMINHO DA ROCA;00.816.847/0001-49;MICROEMPRESA;SP;Cássia dos Coqueiros;edyolive@terra.com.br
HOTEL SANDIS MIRANTE;00.818.320/0001-53;EMPRESA DE PEQUENO PORTE;PA;Santarém;emilio.sandis@hotmail.com
ASTRO PALACE HOTEL;00.818.913/0001-10;EMPRESA DE PEQUENO PORTE;MG;Uberlândia;ASTROPALACEHOTEL@YAHOO.COM.BR
RAMADA RIO DE JANEIRO RECREIO HOTEL;00.821.438/0003-00;DEMAIS;RJ;Rio de Janeiro;financeiro.rhrs@verthoteis.com.br
SAN JUAN;00.825.082/0001-03;EMPRESA DE PEQUENO PORTE;SP;São Paulo;reservasp@sanjuanhoteis.com.br
HOTEL BOA VIDA;00.825.452/0001-02;MICROEMPRESA;RJ;Teresópolis;gerencia@hotelboavida.com.br
POUSADA E RESTAURANTE RODA VIVA                             ;00.830.164/0001-46;MICROEMPRESA;MG;Carrancas;contato@carrancasrodaviva.com.br
DUOMO PARK HOTEL;00.832.577/0001-60;DEMAIS;PR;Curitiba;gerencia@hotelduomo.com.br
POUSADA CAMINHO DAS CANDEIAS;00.834.292/0001-68;MICROEMPRESA;RJ;Nova Friburgo;info@pousadacaminhodascandeias.com.br
ECOMAPP HOTEL;00.834.365/0001-11;MICROEMPRESA;SP;Aparecida;ecomapphotel@gmail.com
BELA VISTA HOTEL;00.838.364/0001-45;MICROEMPRESA;RN;Natal;belavistahotel@belavistahotel.com.br
V G HOTEL LTDA - ME;00.840.740/0001-36;MICROEMPRESA;PE;Ipojuca;recpre@gmail.com
POUSADA DO RIACHO;00.842.415/0001-02;MICROEMPRESA;MA;Barreirinhas;atendimentopousadadoriacho@gmail.com
SAN BERNARDO PARK HOTEL;00.844.104/0001-82;DEMAIS;RS;Vacaria;sb@sanbernardo.com.br
CANCUN HOSPEDARIA LTDA;00.844.653/0001-57;MICROEMPRESA;SP;São Paulo;pessoal@montiniconsultoria.com.br
MAYER PANIFICADORA E CONFEITARIA;00.845.216/0001-58;MICROEMPRESA;SC;Saudades;mayerhotel@hotmail.com
POUSADA DO VERDE LTDA;00.847.613/0001-69;MICROEMPRESA;RS;Gramado;pousadadoverdegramado@gmail.com
Hotel Marlin Azul;00.857.829/0001-05;MICROEMPRESA;ES;Vila Velha;hotelmarlinazul@hotmail.com
CAMA E CAFE POUSADA DO BISPO;00.863.406/0001-06;DEMAIS;RJ;Cabo Frio;CONTATO@VIPECONTABIL.COM.BR
SAUIPE S/A;00.866.577/0001-80;DEMAIS;BA;Mata de São João;ludiane@aviva.com.br
SAUIPE PREMIUM;00.866.577/0002-61;DEMAIS;BA;Mata de São João;rodrigo.rosa@aviva.com.br
SAUIPE PARK;00.866.577/0008-57;DEMAIS;BA;Mata de São João;rodrigo.rosa@aviva.com.br
SAUIPE CLUB;00.866.577/0015-86;DEMAIS;BA;Mata de São João;rodrigo.rosa@aviva.com.br
SAUIPE POUSADAS;00.866.577/0016-67;DEMAIS;BA;Mata de São João;rodrigo.rosa@aviva.com.br
SAUIPE CLASS;00.866.577/0017-48;DEMAIS;BA;Mata de São João;rodrigo.rosa@aviva.com.br
SAUIPE S/A;00.866.577/0018-29;DEMAIS;BA;Mata de São João;rodrigo.rosa@aviva.com.br
POUSADA VOLLWEITER;00.868.784/0001-74;EMPRESA DE PEQUENO PORTE;PR;Entre Rios;POUSADA@VOLLWEITER.COM
SAFÁRI HOTEL;00.869.921/0001-95;EMPRESA DE PEQUENO PORTE;RN;Natal;edson@safarihotel.com.br
POUSADA JAQUEIRA;00.870.153/0001-90;MICROEMPRESA;RJ;Rio das Ostras;pousadadajaqueira@gmail.com
POUSADA E RESTAURANTE DO PAULO;00.871.382/0001-29;MICROEMPRESA;CE;Jijoca de Jericoacoara;jerilago@uol.com.br
NINOS POUSADA;00.872.682/0001-22;MICROEMPRESA;MG;Guarani;guilhermeducarmogny@gmail.com
ESTILO HOTEL;00.874.049/0001-73;DEMAIS;AL;Arapiraca;hotelestilo1@hotmail.com
VIVENDAS DO MORRO VERDE;00.876.256/0001-67;MICROEMPRESA;SP;Ubatuba;contato@vivendasdomorroverde.com.br
HOTEL FAZENDA SERRA DO PANELAO;00.878.663/0001-03;MICROEMPRESA;SC;Urubici;serradopanelao@serradopanelao.com.br
POUSADA CAROL;00.880.064/0001-24;MICROEMPRESA;CE;Aracati;pousadacarol@hotmail.com
POUSADA DAS BRUMAS;00.880.160/0001-72;MICROEMPRESA;MG;Brumadinho;acotures@hotmail.com
PRIMUS MAR HOTEL;00.881.453/0001-74;MICROEMPRESA;RJ;Niterói;primusmarhotel@gmail.com
PORTO MARLIN HOTEL;00.884.611/0001-40;MICROEMPRESA;ES;Conceição da Barra;portomarlin@uol.com.br
HOTEL PARAISO;00.886.621/0001-14;EMPRESA DE PEQUENO PORTE;PA;Belém;hparaisobel@hotmail.com
PEVE-TUR HOTÉIS LTDA;00.887.185/0001-06;DEMAIS;SP;São José do Rio Preto;financeiro@saintpeterhotel.com.br
POUSADA NAUTILUS;00.888.320/0001-20;MICROEMPRESA;RJ;Angra dos Reis;falecom@nautilusilhagrande.com.br
HOTEL CONSERVIL;00.888.820/0001-61;DEMAIS;AM;Manaus;jard.sindico@hotmail.com
POUSADA STUTZ;00.894.473/0001-80;MICROEMPRESA;RJ;Casimiro de Abreu;pousada.stutz@hotmail.com
*****************;00.901.557/0001-01;MICROEMPRESA;CE;Tianguá;pousadapadrecicerotiangua@gmail.com
PIZZATO PRAIA HOTEL;00.903.103/0001-61;EMPRESA DE PEQUENO PORTE;RN;Natal;gerencia@pizzato.com.br
Pousada Don Blu;00.903.965/0001-94;MICROEMPRESA;PR;Itaipulândia;pousada_donblu@hotmail.com
quita da conceição da silva silva arcilio nunes da silva;00.908.307/0001-95;MICROEMPRESA;RJ;Paraty;villageacacias154@gmail.com
PALADIUM HOTEL;00.908.667/0001-97;EMPRESA DE PEQUENO PORTE;SP;Serra Negra;INFO@PALADIUM.COM.BR
Hotel Moncloa;00.912.911/0001-95;EMPRESA DE PEQUENO PORTE;SP;São Paulo;info@hotelmoncloa.com.br
POUSADA DO BOQUEIRÃO;00.915.536/0001-37;MICROEMPRESA;BA;Salvador;BOQUEIRAO@TERRA.COM.BR
HOTEL IRAPURU;00.923.003/0001-05;MICROEMPRESA;MS;Costa Rica;contato@hotelirapuru.com.br
LAOS HOTEL;00.932.966/0001-67;MICROEMPRESA;PR;Curitiba;laoshotel@netpar.com.br
SILVIA HELENA BARREIROS UBATUBA - EPP;00.936.348/0001-95;EMPRESA DE PEQUENO PORTE;SP;Ubatuba;contato@pousadanaan.com.br
BEST WESTERN PLUS VIVA PORTO DE GALINHAS;00.939.085/0001-78;DEMAIS;PE;Ipojuca;contasapagar@vivaportodegalinhas.com.br
HOTEL VILLA DI RIMINI;00.941.459/0001-90;EMPRESA DE PEQUENO PORTE;SP;Ubatuba;LECOUTO@HOTMAIL.COM
POUSADA DALESTE;00.943.010/0001-60;MICROEMPRESA;RJ;Angra dos Reis;DALESTE@TERRA.COM.BR
POUSADA DAS FLORES;00.943.135/0001-90;MICROEMPRESA;PE;Fernando de Noronha;pousadadasfloresfn@gmail.com
MAQUINÉ PARK HOTEL;00.943.575/0001-48;MICROEMPRESA;MG;Caetanópolis;reservas@maquineparkhotel.com.br
POUSADA   ESTALAGEM  DO  MIRANTE  EIRELI - EPP;00.946.419/0001-30;EMPRESA DE PEQUENO PORTE;MG;Brumadinho;gerencia@maurocardoso.com.br
POUSADA  QUALITY;00.947.718/0001-90;MICROEMPRESA;MA;Araioses;neide_zeidan@hotmail.com
CHAMPAGNAT PRAIA HOTEL;00.957.673/0001-34;EMPRESA DE PEQUENO PORTE;ES;Vila Velha;reservas@cphotel.com.br
CURITIBA HOSTEL;00.960.306/0001-90;MICROEMPRESA;PR;Curitiba;ESCRIT.LIMA@UOL.COM.BR
ESPLANADA HOTEL E RESTAURANTE;00.960.690/0001-20;EMPRESA DE PEQUENO PORTE;MT;Guarantã do Norte;esplanada_hotel@hotmail.com
POUSADA QUINTA DAS AROEIRAS;00.961.892/0001-97;MICROEMPRESA;SP;Olímpia;pousadaquintadasaroeiras@gmail.com
POUSADA CHALÉ SUIÇO;00.962.609/0001-41;MICROEMPRESA;PI;Parnaíba;chalesuico@bol.com.br
 POUSADA MOURADA DOS BOUGAINVILLES ;00.965.323/0001-10;MICROEMPRESA;SC;Imbituba;reservas@moradadosbougainvilles.com.br
HOTEL MANDINO;00.971.582/0001-53;MICROEMPRESA;MT;Lucas do Rio Verde;leandro@hotelmandino.com.br
POUSADA ZE DO ALAMIN;00.972.156/0001-34;MICROEMPRESA;GO;Goiânia;processos@alphaescritoriocontabil.com.br
HOTEL EL VICCARI;00.973.155/0001-04;MICROEMPRESA;SC;Porto Belo;joaoviccari@yahoo.com.br
HOTEL RIZZI;00.973.372/0001-02;MICROEMPRESA;RS;Encantado;rizzi.hotel@hotmail.com
SAMAMBAIA HOTEL;00.973.503/0003-05;MICROEMPRESA;PA;Conceição do Araguaia;fd_1810@hotmail.com
POUSADA SOL E MAR;00.974.459/0001-96;MICROEMPRESA;AL;Maragogi;SOLEMAR@POUSADASOLEMAR.COM.BR
BAR HOTEL & CHURRASCARIA AVENIDA;00.977.770/0001-99;MICROEMPRESA;RS;Barros Cassal;hotelavenida@viabol.com.br
POUSADA E LODADORA UBAJARA;00.979.151/0001-33;MICROEMPRESA;CE;Ubajara;pousadaubajara@hotmail.com
POUSADA ENSEADA DA VILA LTDA;00.981.302/0001-98;MICROEMPRESA;RJ;Cabo Frio;enseadadavila@hotmail.com
POUSADA CAVALO MARINHO DE UBATUBA LTDA - ME;00.981.409/0001-36;MICROEMPRESA;SP;Ubatuba;diretor@ghpu.com.br
POUSADA AVENIDA;00.985.036/0001-71;MICROEMPRESA;MS;Brasilândia;hotel_avenida.ms@hotmail.com
POUCAS & BOAS;00.985.935/0001-74;MICROEMPRESA;RJ;Angra dos Reis;corsarios@corsarios.com.br
HOTEL D'OESTE;00.986.200/0001-65;MICROEMPRESA;SP;Aparecida;analuciamathias@hotmail.com
HOTEL PETIT VILLAGE ICARAI;00.986.728/0001-34;MICROEMPRESA;RJ;Niterói;financeiro@hotelpetitvillageicarai.com.br
POUSADA SANTA HEDWIGES;00.988.468/0001-36;MICROEMPRESA;CE;Fortim;pshaurineide@gmail.com
PATACHOCAS ECO RESORT;00.989.837/0001-05;DEMAIS;BA;Morro de São Paulo;gerencia@patachocas.com.br
POUSADA DA PRAIA;00.990.327/0001-58;MICROEMPRESA;SC;Garopaba;pousadadapraia@terra.com.br
PEDACINHO DE CÉU;00.991.806/0001-99;MICROEMPRESA;RJ;Angra dos Reis;PEDACINHODECEU@UOL.COM.BR
PALACE HOTEL EMPREENDIMENTOS EIRELI - ME;00.993.533/0001-11;MICROEMPRESA;MG;Araguari;palacearaguari@hotmail.com
CALIFORNIA HOTEL;00.994.436/0001-43;MICROEMPRESA;PI;Piripiri;wellingtonalveshotel@gmail.com
MONTE CARLO - APARECIDA;00.995.709/0001-74;MICROEMPRESA;SP;Aparecida;hmontecarloaparecida@gmail.com
PAKAAS PALAFITAS LODGE;00.996.281/0001-84;DEMAIS;RO;Guajará-Mirim;reservas@pakaas.com.br
VISUAL PRAIA HOTEL;00.998.136/0001-32;DEMAIS;RN;Natal;odilon@visualpraiahotel.com.br
POUSADA MORRO DO FORTE;00.999.039/0001-64;MICROEMPRESA;RJ;Paraty;reserva@pousadamorrodoforte.com.br
CAMBUI HOTEL;00.999.146/0001-92;MICROEMPRESA;BA;Seabra;cambuihotel@bol.com.br
CABO FRIO ALUGUEL DE TEMPORADA LTDA-ME;01.000.604/0001-09;MICROEMPRESA;RJ;Cabo Frio;shirleygpaulino@hotmail.com
VILLA'L MARE;01.002.813/0001-83;MICROEMPRESA;SP;São Sebastião;marco@villamare.com.br
HOTEL PARATI ARAPONGAS;01.003.731/0001-53;MICROEMPRESA;PR;Arapongas;contato@hotelparatiarapongas.com.br
Pousada Capim Melado;01.004.205/0001-08;MICROEMPRESA;SP;Ubatuba;pousadacapimmelado@gmail.com
HOTEL RECANTO DA COSTEIRA;01.008.364/0001-80;MICROEMPRESA;RN;Natal;hotel@recantodacosteira.com.br
PARADA OBRIGATORIA;01.010.641/0001-90;MICROEMPRESA;SP;Bertioga;imobiliarialandim@uol.com.br
THE ROYAL PALM RESIDENCE & TOWER LTDA;01.010.740/0001-71;DEMAIS;SP;Campinas;fiscal.hoteis@grupoarcel.com.br
THE ROYAL PALM RESIDENCE & TOWER LTDA;01.010.740/0002-52;DEMAIS;SP;Campinas;fiscal.hoteis@grupoarcel.com.br
COLINA PARK HOTEL;01.011.855/0001-80;MICROEMPRESA;SP;Aparecida;contato@hotelcolinapark.com.br
POUSADA VILLA CAPIVARY;01.012.818/0001-97;EMPRESA DE PEQUENO PORTE;SP;Campos do Jordão;mariza@capivari.com.br
HOTEL LANG PALACE LTDA;01.014.140/0001-81;DEMAIS;SC;Chapecó;gerenciageral@langhotel.com.br
Spa Recanto;01.014.961/0001-18;EMPRESA DE PEQUENO PORTE;SP;Cabreúva;gerencia@sparecanto.com.br
MAX SAVASSI;01.020.616/0001-97;DEMAIS;MG;Belo Horizonte;financeiro@maxsavassi.com.br
POUSADA PARGOS;01.020.831/0001-98;MICROEMPRESA;ES;Itaúnas;reservas@viladeitaunas.com.br
HOTEL REDIADRI;01.031.375/0001-81;MICROEMPRESA;RS;Capão da Canoa;contato@hotelrediadri.com.br
HOTEL TREVO;01.034.171/0001-02;MICROEMPRESA;TO;Gurupi;anatrevo7@hotmail.com
PARQUE DAS CASCATAS;01.041.400/0001-08;MICROEMPRESA;RS;São Francisco de Paula;parque@parquedascascatas.com.br
FLORESTA AMAZÔNICA HOTEL;01.046.325/0001-78;MICROEMPRESA;MT;Alta Floresta;fah@fah.com.br
HOTEL PIAZA;01.047.566/0001-31;MICROEMPRESA;SP;Leme;hotelpiaza595@gmail.com
SAMAÚMA PARK HOTEL;01.047.648/0001-86;EMPRESA DE PEQUENO PORTE;PA;Barcarena;reservas@samaumaparkhotel.com.br
POUSADA FLORENZA;01.052.233/0001-09;MICROEMPRESA;RS;Bento Gonçalves;operadora@vaniusturismo.com.br
POUSADA CASA DO ÂNGELO;01.060.349/0001-81;MICROEMPRESA;CE;Jijoca de Jericoacoara;beachtour-ce@uol.com.br
POUSADA RECANTO SHANGRI-LÁ;01.061.273/0001-09;MICROEMPRESA;RJ;Cabo Frio;pousadarecantoshangrila@gmail.com
CASTOR - ADMINISTRAÇÃO DE HOTELARIA LTDA;01.061.991/0001-85;DEMAIS;SP;São Paulo;h6284-gm@accor.com.br
CASTOR - ADMINISTRAÇÃO  DE HOTELARIA LTDA;01.061.991/0002-66;DEMAIS;SP;Ourinhos;h7946-gm@accor.com.br
FALLS GALLI PALACE HOTEL;01.065.989/0001-84;EMPRESA DE PEQUENO PORTE;PR;Foz do Iguaçu;rh@gphotel.com.br
HOTEL PORTAL DA AMAZÔNIA;01.071.359/0001-12;MICROEMPRESA;MT;Várzea Grande;ablleiteanalivia@gmail.com
ESTÂNCIA PARK HOTEL;01.071.414/0001-74;EMPRESA DE PEQUENO PORTE;GO;Anápolis;RESERVAS@ESTANCIAPARKHOTEL.COM.BR
HOTEL CASA BRANCA;01.073.871/0001-06;MICROEMPRESA;SP;Guarujá;contabilidade@guarubens.com.br
POUSADA TAMARA;01.075.503/0001-99;MICROEMPRESA;SP;Ilhabela;AABALDIN@TERRA.COM.BR
HOTEL METROPOLITANO;01.077.495/0001-10;EMPRESA DE PEQUENO PORTE;MG;Coronel Fabriciano;benedohotel@gmail.com
POUSADA PÉ DA SERRA;01.078.043/0001-52;MICROEMPRESA;MG;Tiradentes;FALECONOSCO@PEDASERRA.COM.BR
SÃO JOÃO PALACE HOTEL;01.084.728/0001-01;MICROEMPRESA;RS;Santiago;lucianepossabravo@gmail.com
HOTEL GOLDEN STAR;01.086.715/0001-71;MICROEMPRESA;PR;Curitiba;goldenstar@goldenstar.com.br
HOTEL SUELLEN;01.087.239/0001-03;MICROEMPRESA;SP;Jacupiranga;hotelsuzyellem@hotmail.com
POUSADA IDEAL;01.091.983/0001-81;MICROEMPRESA;BA;Correntina;pousadaideal@hotmail.com
ECOLAND TURISMO;01.093.530/0001-94;EMPRESA DE PEQUENO PORTE;RS;Igrejinha;administrativo@ecoland.com.br
HOTEL COLORADO;01.094.261/0001-80;MICROEMPRESA;SP;Aparecida;hotelcolorado@uol.com.br
HOTEL ALIMAR;01.096.728/0001-21;MICROEMPRESA;RN;Natal;alimar@alimar.com.br
HOTEL CANAÃ;01.098.458/0001-98;MICROEMPRESA;MS;Campo Grande;hotelcanaa@yahoo.com.br
TAIWAN HOTEL;01.113.694/0001-36;DEMAIS;SP;Ribeirão Preto;reserva@taiwanhotel.com.br
HOTEL AMORIM;01.113.725/0001-59;MICROEMPRESA;SC;Biguaçu;trarocha@hotmail.com
COSTA VERDE;01.116.782/0001-91;MICROEMPRESA;BA;Canavieiras;POUSADA.COSTAVERDE@BOL.COM.BR
ELLUS HOTEL;01.121.679/0001-30;MICROEMPRESA;MG; - ;JF-CONTABILIDADE@UNACABO.COM.BR
REGENTE FLAT SERVICE HOTEL;01.129.243/0001-97;MICROEMPRESA;RS;Porto Alegre;CONTATO@REGENTEFLAT.COM.BR
NOUMI EMPREENDIMENTOS HOTELEIROS LTDA - EPP;01.137.184/0001-07;EMPRESA DE PEQUENO PORTE;SP;Campinas;adm@noumi.com.br
Rio de Contas Empreendimentos Ltda ;01.137.597/0001-83;MICROEMPRESA;BA;Rio de Contas;reservas@pousadariodecontas.com.br
HOTEL VALE DO BURITI;01.143.314/0001-06;MICROEMPRESA;MA;Buriticupu;hotelvaledoburiti@hotmail.com
CASA NOSTRA;01.150.860/0001-74;MICROEMPRESA;CE;Jijoca de Jericoacoara;fcasanostra@hotmail.com
POTY PRAIA HOTEL;01.152.810/0001-26;EMPRESA DE PEQUENO PORTE;BA;Porto Seguro;prata@poty.com.br
RESTAURANTE E POUSADA BOA VIAGEM;01.157.156/0001-43;MICROEMPRESA;AL;Piranhas;gustavo.silva@hotmail.com
VILLA AZUL PRAIA HOTEL;01.159.213/0001-23;EMPRESA DE PEQUENO PORTE;CE;Fortaleza;RESERVAS@HOTELVILAAZUL.COM.BR
HOTEL LORENZETTI BR;01.160.349/0001-53;MICROEMPRESA;PR;Guarapuava;hotel_lorenzettibr@hotmail.com
POUSADA PAIOL;01.163.228/0001-65;MICROEMPRESA;SP;Atibaia;reservas@pousadapaiol.com.br
HOTEL RIO BRANCO DE SALTO LTDA. - ME;01.164.273/0001-34;MICROEMPRESA;SP;Salto;contato@hotelriobrancosalto.com.br
Ghellere Restaurante e Pousada;01.171.696/0001-81;EMPRESA DE PEQUENO PORTE;SC;Siderópolis;ghellere@ghellere.com.br
HOTEL PARQUE DAS PRIMAVERAS;01.173.871/0001-70;DEMAIS;GO;Caldas Novas;financeiro@hotelparquedasprimaveras.com
CAFÉ PALACE HOTEL;01.181.079/0001-67;MICROEMPRESA;MG;Três Pontas;cafepalacehotel@hotmail.com
HOTEL MONREALE RESORT;01.204.495/0001-33;DEMAIS;MG;Poços de Caldas;financeiro2@monreale.com.br
BOMBINHAS TOURIST APART HOTEL;01.209.381/0001-86;EMPRESA DE PEQUENO PORTE;SC;Bombinhas;joseaugusto@bombinhastourist.com.br
HOTEL TISSIANI CANELA;01.210.973/0001-18;MICROEMPRESA;RS;Canela;diretoria@tissianihoteis.com.br
HOTEL TISSIANI GRAMADO PROVENCE;01.210.973/0002-07;MICROEMPRESA;RS;Gramado;reservas@provencegramado.com.br
HOTEL CELEBRATION;01.213.135/0001-06;MICROEMPRESA;PR;Curitiba;carla@motelcelebrity.com.br
HOTEL VILLAGE PORTO DE GALINHAS;01.219.203/0001-36;DEMAIS;PE;Nossa Senhora do Ó;marcos@villageportodegalinhas.com.br
DOM FERRERO RESORT;01.220.484/0001-47;MICROEMPRESA;SP;Echaporã;hoteldomferreroresort@hotmail.com
POUSADA KALIMAN;01.225.058/0001-04;EMPRESA DE PEQUENO PORTE;SP;Ubatuba;camila@kaliman.com.br
POUSADA ESTALAGE;01.226.112/0001-28;MICROEMPRESA;RJ;Cabo Frio;contato@pousadaestalage.com.br
HOTEL PEDRA MOURA;01.229.659/0001-87;MICROEMPRESA;RS;Vacaria;mariollalmeida@hotmail.com
MABRUK APART HOTEL;01.229.794/0001-22;EMPRESA DE PEQUENO PORTE;SP;Barretos;MABRUK@MABRUKHOTEL.COM.BR
