Nome Fantasia;CNPJ;Porte;UF;Localidade;Email Comercial
PETRO BRASIL;19.447.462/0001-80;MICROEMPRESA;RJ;Petrópolis;petrobrasiltur@hotmail.com
A G TRANSPORTES;19.463.486/0001-22;MICROEMPRESA;MS;Bonito;gustavoabreu0103@hotmail.com
PROTOUR;19.527.940/0001-61;DEMAIS;RN;São Gonçalo do Amarante;locacao@protour.com.br
BOX 54;19.553.372/0001-73;EMPRESA DE PEQUENO PORTE;SP;Araçariguama;SUPORTE@BOX54.COM.BR
HADASSA TRANSPORTES;19.581.820/0001-42;MICROEMPRESA;MG;Itamonte;flavinhoadm@yahoo.com.br
TDF TRAVEL LOCADORA DE VEICULOS;19.645.713/0001-30;MICROEMPRESA;SP;São Paulo;tdftravellocadora@gmail.com
LB TRANSPORTE ESCOLAR E TURISMO;19.652.484/0001-81;MICROEMPRESA;SC;Itajaí;turismorodrigo@hotmail.com
CONFORTO VIAGENS;19.701.415/0001-10;MICROEMPRESA;SP;Itu;CONFORTOVIAGENS@HOTMAIL.COM
GEO TUR;19.746.854/0001-40;MICROEMPRESA;MG;Juiz de Fora;JTR.CONTABILIDADE@HOTMAIL.COM
ASSAI TUR;19.793.020/0001-95;MICROEMPRESA;PR;Arapongas;assai_tur@hotmail.com
LOCADORA TRANSBORGES;19.794.765/0001-79;MICROEMPRESA;SC;Ituporanga;locadoratransborges@gmail.com
SILK BRINDES COMUNICACAO VISUAL;19.814.481/0001-05;MICROEMPRESA;MG;João Pinheiro;silkbrindes@live.com
FUHR SERVICOS COMERCIAIS;19.819.470/0001-00;MICROEMPRESA;RS;Novo Hamburgo;fuhrservicos@gmail.com
BRITANICA TRANSPORTES;19.829.192/0001-71;MICROEMPRESA;SP;São Paulo;BRITANICATRANSPORTES@YMAIL.COM.BR
SAGRES TRANSPORTE;19.877.241/0001-41;MICROEMPRESA;RJ;Nova Friburgo;sagrestransporte@hotmail.com
LOCTRANS;19.895.603/0001-27;MICROEMPRESA;RJ;Sapucaia;dartacontabilidade@yahoo.com.br
TRESCINCO LOCADORA LTDA;19.931.327/0001-05;DEMAIS;MT;Cuiabá;gestorpatrick@gmail.com
MY SHUTTLE;19.946.727/0001-94;MICROEMPRESA;PE;Olinda;contato@myshuttle.com.br
NSP VIAGENS E EVENTOS;20.072.851/0001-57;MICROEMPRESA;MG;Santos Dumont;jtr.contabilidade@hotmail.com
FROTTAS TRANSPORTES;20.079.255/0001-07;EMPRESA DE PEQUENO PORTE;RJ;Rio de Janeiro;joao@frottas.com.br
IMPACTO COMERCIO E SERVICOS;20.102.044/0001-30;MICROEMPRESA;PR;Piraquara;impactocomercioservicos@gmail.com
DELVOUX;20.137.751/0001-61;MICROEMPRESA;MG;Leopoldina;SEMAR@SEMARCONTABIL.COM.BR
LUCIA VIAGENS E LOCAÇÕES;20.161.987/0001-33;MICROEMPRESA;GO;Itumbiara;luciaviagenselocacoes@hotmail.com
SKAP LOCADORA DE VEICULOS;20.167.587/0001-35;MICROEMPRESA;MG;Varginha;skapvans@hotmail.com
RGP TRANSPORTE E LOCADORA;20.208.802/0001-07;MICROEMPRESA;MG;Matias Barbosa;jtr.contabilidade@hotmail.com
TRES 4 TRANSPORTE EXECUTIVO;20.210.103/0001-93;MICROEMPRESA;SP;São Paulo;adelmo.van@hotmail.com
EL SHADDAI;20.328.070/0001-80;MICROEMPRESA;PI;Teresina;rodriguesnunes.com@ig.com.br
NORTH PANTANAL SAFARI;20.330.504/0001-87;MICROEMPRESA;MT;Cuiabá;info@northpantanal.com
F O BARRETO LOCAÇÃO DE AUTOMOVEIS - ME;20.346.614/0001-37;MICROEMPRESA;RJ;Volta Redonda;departamento_alvara@hotmail.com
VIOLET MOON EVENTOS E TURISMO;20.357.400/0001-66;MICROEMPRESA;SC;Florianópolis;gisele@violetmooneventos.com.br
JOAO PAIM DA ROSA LOCADORA - ME;20.379.916/0001-01;MICROEMPRESA;SP;Lorena;jprosa.paim@gmail.com
REGATTA MARINA SERVICE;20.385.182/0001-73;MICROEMPRESA;SP;Rosana;RegattaMarina.Rosangela@gmail.com
LIMIAR TRANSPORTES;20.401.038/0001-83;EMPRESA DE PEQUENO PORTE;MG;Araguari;LIMIARTRANSPORTES@GMAIL.COM
TRANSFORMAR TRANSPORTES;20.460.322/0001-20;EMPRESA DE PEQUENO PORTE;MG;Belo Horizonte;contato@transformartransportes.com.br
LOCADORA VAMOS DE VAN;20.496.472/0001-94;MICROEMPRESA;MS;Campo Grande;vamodevancg@hotmail.com
JJ TOUR;20.506.667/0001-78;MICROEMPRESA;SP;Atibaia;LAIZA.CONTABIL@GMAIL.COM
SMART LOCAÇÃO E SERVIÇOS;20.513.785/0001-03;EMPRESA DE PEQUENO PORTE;AL;Maceió;juliesimoes_@hotmail.com
OLIVEIRA TRANSPORTES;20.520.463/0001-91;MICROEMPRESA;PR;São José da Boa Vista;seguros@grupompr.net
BKB BUSINESS;20.546.890/0001-49;DEMAIS;MT;Cuiabá;engbruno@hotmail.com
MEGA MIX CARAJAS IMPORTADOS;20.603.852/0001-80;MICROEMPRESA;PA;Parauapebas;MDRIOMARIA@HOTMAIL.COM
AGATHA RENT A CAR;20.607.698/0001-15;MICROEMPRESA;MG;Belo Horizonte;agathalocadoradeveiculos@gmail.com
SANSAO SOLUCOES EM SERVICOS;20.630.402/0001-87;MICROEMPRESA;CE;Caucaia;comercialsansaoservicos@gmail.com
TELE VANS BH;20.700.288/0001-14;MICROEMPRESA;MG;Belo Horizonte;CONTABILIDADE.MACIEL@CONTABILIDADEMACIEL.COM.BR
UP LOCADORA DE VEÍCULOS;20.721.423/0001-08;MICROEMPRESA;PE;Cabo de Santo Agostinho;comercial@uplocadora.com
R R TRANSPORTES;20.740.689/0001-06;MICROEMPRESA;TO;Palmas;essencialcontabilidade1@gmail.com
locadoraleandro;20.772.909/0001-75;MICROEMPRESA;SP;Araras;locadoraleandro@outlook.com
PARATI TURISMO;20.777.721/0001-10;MICROEMPRESA;PR;Londrina;contato@parati.tur.br
RAUL TUR;20.816.051/0001-01;MICROEMPRESA;MS;Sidrolândia;raultur@hotmail.com
MACARIO TRANSPORTE E LOCACAO;20.824.914/0001-84;MICROEMPRESA;SP;São José dos Campos;MACARIONILDO@YAHOO.COM.BR
NASA LOCAÇÕES E TURISMO;20.907.744/0001-00;MICROEMPRESA;RN;Natal;nasaturismo@outlook.com
JOEDIL TRANSPORTES;20.911.943/0001-83;MICROEMPRESA;MG;Capetinga;joeditransportes@gmail.com
KEKA TRANSPORTES;20.939.026/0001-07;MICROEMPRESA;MS;Bonito;kekaconti54@gmail.com
Empresa Santos ;20.959.789/0001-10;EMPRESA DE PEQUENO PORTE;MG;Itabira;santos@empresasantos.com.br
VANZELLA TRANSPORTADORA;20.983.610/0001-60;MICROEMPRESA;MS;Campo Grande;vanzellatransportes@vanzellatransportes.com.br
MN TRANSPORTE E TURISMO;20.983.966/0001-01;MICROEMPRESA;RJ;Bom Jesus do Itabapoana;mnlocadora2014@hotmail.com
ROCHA TURISMO;21.023.945/0001-07;MICROEMPRESA;MA;São Luís;arthosltda@hotmail.com
REDE BRASIL ALUGUEL DE VEICULOS;21.043.390/0001-57;EMPRESA DE PEQUENO PORTE;RO;Porto Velho;FINANCEIRO.PORTOVELHO@RBR.COM.BR
JMI TUR;21.052.622/0001-33;MICROEMPRESA;DF;Brasília;marcelodmps@hotmail.com
FORTE 3;21.061.146/0001-17;EMPRESA DE PEQUENO PORTE;AL;Maceió;HENRIQUEREBELO@GMAIL.COM
BIRA TRANSPORTE;21.088.555/0001-07;MICROEMPRESA;BA;Quixabeira;valdircontabilidade@terra.com.br
LENILDO TURISMO EVENTOS E LOCACAO;21.090.313/0001-58;MICROEMPRESA;RN;Natal;lenildoturismo@hotmail.com
WILSON TURISMO;21.090.454/0001-70;MICROEMPRESA;MG;Contagem;wilsonmturismo@gmail.com
PETROEBANI COMERCIO E SERVICOS;21.119.677/0001-13;MICROEMPRESA;RJ;Macaé;gerencia@petroebani.com.br
OLIFRIO;21.138.535/0001-01;MICROEMPRESA;AL;Maceió;jdgamajr@hotmail.com
R M TUR;21.177.585/0001-90;EMPRESA DE PEQUENO PORTE;MS;Campo Grande;rmturismo.14@outlook.com
COOPTRANS & SERVICE;21.181.668/0001-52;DEMAIS;RN;Canguaretama;ASSEFICNATAL@HOTMAIL.COM
VALLE VERDE LOGISTICA;21.185.716/0001-80;MICROEMPRESA;GO;Ceres;verdecarceres@outlook.com
LOCA FLEX;21.197.212/0001-80;MICROEMPRESA;MS;Campo Grande;RODRIGO_TRH@HOTMAIL.COM
BLL LOGISTICA;21.260.918/0001-40;MICROEMPRESA;DF;Brasília;COMERCIAL@BLLLOGISTICA.COM.BR
EXODO;21.271.579/0001-05;EMPRESA DE PEQUENO PORTE;CE;Boa Viagem;exodolss@hotmail.com
2I EMPREENDIMENTOS;21.303.343/0001-03;DEMAIS;RN;Alto Calçado;ITALOREPRESENTACOES@HOTMAIL.COM
JJ LOCAÇÃO & SERVIÇOS;21.332.268/0001-09;MICROEMPRESA;RN;Alto do Rodrigues;tomazmelo1@hotmail.com
VIEIRA VANS;21.352.485/0001-52;MICROEMPRESA;SP;Mogi das Cruzes;M3CONTABILIDADE@YAHOO.COM.BR
ED CAR LOCADORA;21.361.371/0001-79;MICROEMPRESA;MS;Bonito;edcarlocadora@outlook.com
CALIXTO & XAVIER TRANSPORTES E EVENTOS;21.391.041/0001-26;MICROEMPRESA;MG;Cambuquira;RITACONTABILIDADE@YAHOO.COM
START RENT A CAR;21.407.955/0001-38;EMPRESA DE PEQUENO PORTE;PE;Recife;START@STARTLOCADORA.COM.BR
ATLANTA ESTRUTURAS E EVENTOS;21.416.143/0001-59;MICROEMPRESA;MG;Salinas;ATHENASCONTABIL@IG.COM.BR
POUSADA DA JOSY;21.440.489/0001-92;MICROEMPRESA;CE;Guaramiranga;pousadadajosy@gmail.com
VIACAO MARREIRA;21.463.570/0001-98;MICROEMPRESA;MS;Cassilândia;fran.gil2012@live.com
FOB LOCACAO E SERVICOS;21.481.712/0001-40;MICROEMPRESA;AM;Manaus;LOCAM.AM@HOTMAIL.COM
J L SILVA CRUZ;21.489.343/0001-31;MICROEMPRESA;MS;Paranaíba;zeluis51@hotmail.com
FREITASTOUR;21.513.740/0001-00;MICROEMPRESA;RJ;Rio de Janeiro;freitastour@yahoo.com
ELITE LOCADORA;21.514.132/0001-01;MICROEMPRESA;SP;Mongaguá;renata.matias1212@gmail.com
LOC BUS;21.522.023/0001-36;MICROEMPRESA;RJ;Rio de Janeiro;IMPERIALNET@OI.COM.BR
ARILSON TOUR;21.526.715/0001-52;MICROEMPRESA;SE;Porto da Folha;arilsontour@gmail.com
VETOR8;21.542.143/0001-03;MICROEMPRESA;MG;Belo Horizonte;ATN2@BOL.COM.BR
AMPARO SERVICOS E EMPREENDIMENTOS;21.554.165/0001-85;MICROEMPRESA;CE;Tarrafas;AMPAROSERVICOS@HOTMAIL.COM
VITORIA REGIA RENT A CAR;21.574.407/0001-00;MICROEMPRESA;BA;Porto Seguro;tuane@vrah.com.br
SILVATUR BUZIOS;21.587.454/0001-80;MICROEMPRESA;RJ;Armação dos Búzios;fabianacoelho.bz@hotmail.com.br
Alianza Locadora de Veículos;21.614.442/0001-06;EMPRESA DE PEQUENO PORTE;SP;Descalvado;heber@alianzalocadora.com.br
Executive Locadora de Veículos Eirelli;21.632.598/0001-01;MICROEMPRESA;MG;Belo Horizonte;executivelocadorabh@gmail.com
SEGBEM;21.666.189/0001-26;MICROEMPRESA;PA;Primavera;EDKOPP@HOTMAIL.COM
MARVIN TRANSPORTES ESCOLAR;21.673.177/0001-29;MICROEMPRESA;SP;Taboão da Serra;CONT.PIRAJU@TERRA.COM.BR
BELLO LOCADORA DE VEÍCULOS;21.689.545/0001-27;MICROEMPRESA;RJ;Paraíba do Sul;dartacontabilidade@yahoo.com.br
PORTO SEGURO;21.691.130/0001-98;MICROEMPRESA;ES;Presidente Kennedy;logisticasly@gmail.com
VIACAO NOROESTE;21.700.033/0001-14;DEMAIS;MG;Paracatu;CONTDADOS@HOTMAIL.COM
ZMS LOCADORA;21.753.057/0001-31;MICROEMPRESA;MS;Campo Grande;zito.ms@hotmail.com
FOCUS & SERVICOS;21.754.639/0001-32;MICROEMPRESA;PA;Vila dos Cabanos;RH@FOCUSTRANSPORTES.COM
JUMA COMERCIO E SERVICOS;21.774.686/0001-48;MICROEMPRESA;RO;Porto Velho;creativelocadora@globo.com
CHICO FRANCISCO TRANSPORTES;21.822.651/0001-37;MICROEMPRESA;MS;Bonito;franciscoguerinicarro@gmail.com
LYNETUR  VIAGENS E TURISMO;21.841.175/0001-00;MICROEMPRESA;RN;Natal;asseficnatal@hotmail.com
NEM - NUCLEO EDUCACIONAL MAGALHAES;21.854.689/0001-91;EMPRESA DE PEQUENO PORTE;SP;Ferraz de Vasconcelos;bmassessoriaeservicos@gmail.com
SANILTUR;21.887.103/0001-95;MICROEMPRESA;DF;Brasília;sasa.nilsonsilva@gmail.com
RMR LOCACOES E ENGENHARIA;21.900.863/0001-95;MICROEMPRESA;PE;Jaboatão dos Guararapes;RMRLOCACOESENGENHARIA@GMAIL.COM
HILTON TRANSPORTES;21.924.304/0001-15;MICROEMPRESA;MS;Bonito;HILTONCNETO@HOTMAIL.COM
LOCOMSERVI;21.938.269/0001-93;MICROEMPRESA;AL;Maceió;LOCOMSERVI@HOTMAIL.COM
AGE RENT A CAR;22.019.622/0001-02;MICROEMPRESA;MG;Belo Horizonte;AGERENTACAR@GMAIL.COM
LOCALVIX;22.061.692/0001-10;MICROEMPRESA;ES;Cariacica;localvix@hotmail.com
R E P LOCAÇÃO DE VEÍCULOS EIRELI ME;22.089.880/0001-57;MICROEMPRESA;RN;Parnamirim;rplocadora@hotmail.com
GML SERVICOS E EMPREENDIMENTOS;22.132.272/0001-88;MICROEMPRESA;GO;Itaguaru;gmlassessoriaeconsultoria@gmail.com
GARBELINI LOCADORA;22.149.128/0001-54;MICROEMPRESA;SP;Marília;jose.garbelini@hotmail.com
MCM LOCADORA;22.168.182/0001-47;MICROEMPRESA;RJ;Rio de Janeiro;mcmlocadora@gmail.com
COOSERV;22.187.975/0001-03;DEMAIS;MG;Belo Horizonte;sac@conserv.com.br
J R TURISMO;22.224.534/0001-34;EMPRESA DE PEQUENO PORTE;SP;Mogi Guaçu;RENATO@ESCRITORIOERGON.COM.BR
INFINITOUR;22.267.062/0001-05;EMPRESA DE PEQUENO PORTE;MS;Três Lagoas;leonardo@infinitour.com.br
SITU SANTOS TRANSPORTES;22.289.815/0001-75;MICROEMPRESA;BA;Itamira;situ_santos@outlook.com
DINORONHA DISTRIBUIDORA;22.297.091/0001-01;MICROEMPRESA;PE;Recife;CARLOS@JCBUARQUE.COM.BR
KM TRANSPORTE E TURISMO;22.320.088/0001-61;MICROEMPRESA;SP;Barão Ataliba Nogueira;silvanafernandes51@hotmail.com
A M H TRANSPORTES;22.336.767/0001-29;MICROEMPRESA;SP;Taubaté;amhtransportes@outlook.com
R L VIAGENS E FRETAMENTOS;22.337.355/0001-03;MICROEMPRESA;SP;Taubaté;ronaldoviagenstaubate@outlook.com
PIRELLS;22.416.221/0001-88;MICROEMPRESA;MS;Bonito;ctb1moreira@gmail.com
POUSADA RANCHO DAS DUNAS;22.425.628/0001-71;MICROEMPRESA;MA;Santo Amaro do Maranhão;contato@ranchodasdunas.com.br
APRESARE - EMPRESA DE LOCACOES E ESCOLARES;22.436.039/0001-99;MICROEMPRESA;GO;Catalão;apresare@hotmail.com
CARANDA LOCADORA DE VEICULOS;22.613.520/0001-02;MICROEMPRESA;MS;Bonito;alcijer@gmail.com
EXPRESSO CEOS ;22.636.703/0001-43;MICROEMPRESA;GO;Santa Rita do Araguaia;gsd101@gmail.com
L M PRIME;22.653.631/0001-42;MICROEMPRESA;SP;Mogi das Cruzes;JOAO.LUIZ95@BOL.COM.BR
MURANO TRANSPORTES;22.665.099/0001-83;MICROEMPRESA;MS;Bonito;juliopmu@hotmail.com
LSN LOCAÇÕES;22.669.751/0001-38;MICROEMPRESA;MG;João Monlevade;contabilidadeduarte@globo.com
CLEBINHO TURISMO;22.690.610/0001-05;MICROEMPRESA;MG;Conceição do Mato Dentro;cleberduda1@hotmail.com
MARCELO TUR LOCADORA DE VEICULOS;22.786.878/0001-37;MICROEMPRESA;RJ;Petrópolis;marcelo.barbosa.dasilva@hotmail.com
ASAS TUR VIAGENS E TURISMO;22.872.636/0001-66;MICROEMPRESA;SP;Águas de Lindóia;asastur2015@hotmail.com
BRASIL ALUGUEL DE VEICULOS;22.906.184/0001-96;DEMAIS;AM;Manaus;brasilalugueldeveiculos@hotmail.com
VIDAO TUR;22.908.477/0001-02;MICROEMPRESA;SP;São Paulo;recepcao@maiacontabilista.com.br
VIA TRANSPORTES E LOCAÇÃO;22.921.458/0001-16;MICROEMPRESA;AL;Maceió;diretoria.viatransportes@gmail.com
BOS VANS;22.923.084/0001-78;MICROEMPRESA;MG;João Monlevade;belarmin.odete@gmail.com.br
360XPRESS Locadora de Veículos Ltda;22.932.627/0001-13;MICROEMPRESA;SP;São Paulo;CONTABILDANGELO@HOTMAIL.COM
NS TURISMO & RECEPTIVO;22.987.858/0001-24;MICROEMPRESA;AL;Paripueira;bruno3566@hotmail.com
ELVA TRANSPORTES;22.988.843/0001-80;MICROEMPRESA;BA;Barra da Estiva;ianaelva@hotmail.com
M. NUNES CONSTRUCOES;22.989.458/0001-58;MICROEMPRESA;PE;Recife;mamarinunes@gmail.com
RODOVIP;22.995.533/0001-93;EMPRESA DE PEQUENO PORTE;PE;Joaquim Nabuco;Rodovip@hotmail.com
CNF ;23.024.218/0001-81;MICROEMPRESA;MG;Confins;CONT.GONCALVES@GMAIL.COM
MESTRE DAS COXINHAS;23.028.559/0001-25;MICROEMPRESA;PE;Petrolina;robson-novaes@hotmail.com
MORAES FRETAMENTO E TURISMO;23.037.478/0001-91;MICROEMPRESA;SP;Votorantim;moraes188@gmail.com
J. R. TRANSPORTES;23.068.070/0001-87;MICROEMPRESA;RJ;Barra Mansa;opcaocontabilidade@hotmail.com
BONVENON LOCADORA;23.083.885/0001-35;MICROEMPRESA;RJ;Rio de Janeiro;gilsonherdy65@gmail.com
TB TRANSPORTE EXECUIVO E TURISMO;23.132.464/0001-57;MICROEMPRESA;MG;Belo Horizonte;tdb8.tur@gmail.com
MIX TURISMO;23.172.078/0001-99;MICROEMPRESA;SC;Florianópolis;comercial.desttak@gmail.com
NOVA OPCAO TURISMO;23.176.035/0001-81;MICROEMPRESA;MG;Campo Belo;campobelotur@hotmail.com
DUCAR TRANSPORTE;23.199.867/0001-13;MICROEMPRESA;SP;Ribeirão Preto;RUBIANANUNES@YAHOO.COM.BR
ART CAR VEICULOS;23.207.454/0001-33;EMPRESA DE PEQUENO PORTE;MT;Cuiabá;vbparts@hotmail.com
BRUPETUR TRANSPORTES;23.279.205/0001-53;MICROEMPRESA;SP;São Paulo;brupetur@bol.com.br
JL LOCACAO E VIAGENS;23.304.226/0001-81;MICROEMPRESA;ES;Serra;ISAAC_PCOSTA@HOTMAIL.COM
Limeira Transportes;23.312.025/0001-26;MICROEMPRESA;SP;Limeira;MAYERCONTABILIDADE@HOTMAIL.COM
ZEN LOCAR;23.407.796/0001-05;MICROEMPRESA;MA;São Luís;zen.ifdr@outlook.com
PORTO TURISMO;23.419.156/0001-07;MICROEMPRESA;SP;Praia Grande;contatoportoturismo@hotmail.com
ATALAIA LOCAÇÃO & TURISMO;23.436.683/0001-20;MICROEMPRESA;SE;Nossa Senhora do Socorro;andersonjunior58@gmail.com
SELETTI SERVICE;23.475.070/0001-00;EMPRESA DE PEQUENO PORTE;RJ;Niterói;SELETTI@SELETTISERVICOS.COM.BR
JR Turismo e Fretamento;23.485.109/0001-61;MICROEMPRESA;SP;São Bernardo do Campo;operacional@jrtur.com.br
INFINIT LOCACAO;23.494.570/0001-80;MICROEMPRESA;SP;Guarulhos;infinitlocadora@gmail.com
AUTO GIRO;23.565.572/0001-13;EMPRESA DE PEQUENO PORTE;DF;Brasília;jkmatias.licitacoes@gmail.com
JANGADEIROS VIAGENS & TURISMO;23.599.534/0001-81;EMPRESA DE PEQUENO PORTE;AL;Maragogi;contato@jangadeirosviagens.com.br
RIACHO LOCADORA DE VEICULOS;23.641.833/0001-37;MICROEMPRESA;SP;São José do Rio Preto;riacholocadora@gmail.com
ALFA VANS;23.713.797/0001-70;MICROEMPRESA;MS;Campo Grande;atendimento@alfavans.com
VALE TUR;23.716.718/0001-84;MICROEMPRESA;MT;Nova Xavantina;Reginaldobotelhoo@gmail.com
*****************************************;23.735.301/0001-69;MICROEMPRESA;CE;Fortaleza;roquemaranhao@yahoo.com.br
U.S.J. - ACUCAR E ALCOOL S/A;23.743.505/0001-41;DEMAIS;SP;Araras;turismo@viacaosantasophia.com.br
DINO TURISMO;23.747.788/0001-08;MICROEMPRESA;MG;São Francisco;ivanreis2008@yahoo.com.br
MODELO TRANSPORTES;23.771.391/0001-43;MICROEMPRESA;BA;Simões Filho;WALUSCONTADOR@GMAIL.COM
MURIAE TURISMO ;23.835.666/0001-65;MICROEMPRESA;MG;Muriaé;muriaeturismo@hotmail.com
MM RENTAL CAR ALUGUEL DE CARROS;23.884.875/0001-07;MICROEMPRESA;RR;Boa Vista;reservasbvb@mmrentalcar.com.br
AR TURISMO;23.891.239/0001-02;MICROEMPRESA;CE;Jijoca de Jericoacoara;jbcontabilidadebc@hotmail.com
VERSATILY TRANSPORTES;23.937.356/0001-51;MICROEMPRESA;CE;Caucaia;comercial@versatilytur.com.br
ARCI TRANSPORTE E TURISMO;23.951.228/0001-62;MICROEMPRESA;MS;Bonito;arcitransporte@gmail.com
REIS LOCADORA DE VEICULOS;23.975.727/0001-90;MICROEMPRESA;MT;Cuiabá;adilsonreis2007@gmail.com
MAXCAR;24.006.377/0001-16;MICROEMPRESA;RN;Natal;REALPATRIMONIO@YAHOO.COM.BR
VERTENTE EMPREENDIMENTOS E EVENTOS;24.055.496/0001-69;MICROEMPRESA;DF;Brasília;VERTENTEEMPREENDIMENTOSDF@GMAIL.COM
TRANSEG;24.070.295/0001-30;MICROEMPRESA;PE;Goiana;transeg_@hotmail.com
JGL TRANSPORTE LOCACAO E TURISMO;24.095.333/0001-00;MICROEMPRESA;PE;Santo Agostinho;jglturismo@gmail.com
4 BOSS BRASIL;24.098.951/0001-03;MICROEMPRESA;DF;Brasília;thiago@4boss.com.br
DAVID LUAN TURISMO;24.110.789/0001-00;MICROEMPRESA;PE;Cabo de Santo Agostinho;BEIBESANTOS@HOTMAIL.COM
NILSON TRANSPORTES;24.119.287/0001-31;MICROEMPRESA;MS;Bonito;nilson_bto@hotmail.com
VIACAO VERDE MINAS;24.144.300/0001-02;MICROEMPRESA;MG;Juiz de Fora;jtr.contabilidade@hotmail.com
AMCALABRIA LOCADORA;24.248.678/0001-56;MICROEMPRESA;SP;São Paulo;ANDREMCALABRIA@GMAIL.COM
K W M TRANSPORTES E LOCAÇÕES;24.271.055/0001-02;MICROEMPRESA;MS;Bonito;vandertaj@hotmail.com
MC FERRAZ DA SILVEIRA ALVES LOCADORA ME ;24.340.401/0001-59;MICROEMPRESA;SP;Botucatu;CRIFSA@HOTMAIL.COM
ALFA CONSTRUCOES;24.362.938/0001-10;MICROEMPRESA;CE;Juazeiro do Norte;alfaconstrucaocomercioservicos@outlook.com
AGUIA TURISMO;24.364.228/0001-29;MICROEMPRESA;MG;Juiz de Fora;jtr.contabilidade@hotmail.com
TOP VANS;24.395.159/0001-10;MICROEMPRESA;MS;Campo Grande;TOPVANSMS@HOTMAIL.COM
J C LOCADORA DE VEICULOS;24.456.481/0001-02;MICROEMPRESA;SP;Murutinga do Sul;depaty_90@hotmail.com
ROTACAR LOCADORA;24.472.748/0001-55;EMPRESA DE PEQUENO PORTE;AL;Maceió;ROTACAR@ROTACAR.COM.BR
ALIANZ TRAVEL;24.515.864/0001-04;MICROEMPRESA;MT;Cuiabá;contato@alianztravel.com.br
AUTO LOCADORA NATAL LTDA - ME;24.532.251/0001-85;MICROEMPRESA;RN;Natal;melojnatal@gmail.com
WM TRANSPORTES E SERVICOS;24.538.360/0001-00;MICROEMPRESA;ES;Conceição da Barra;tanacon.contabilidade@hotmail.com
HENRISOUZA TRANSPORTES;24.612.254/0001-29;MICROEMPRESA;SP;Caçapava;WESLEY@HENRISOUZATRANSPORTES.COM.BR
DALTIO TRANSPORTES E SERVICOS;24.701.317/0001-13;MICROEMPRESA;MS;Bonito;daviddaltio@gmail.com
Aragão Locadora;24.706.550/0001-99;MICROEMPRESA;MT;Cuiabá;aragao_locadora@hotmail.com
POUSADA & LOCADORA LIRIOS DO CAMPO;24.740.568/0001-07;MICROEMPRESA;CE;Trairi;pliriosdocampo@gmail.com
TAXI MONTE VERDE;24.751.250/0001-21;MICROEMPRESA;MG;Monte Verde;taximonteverde@hotmail.com
PRETOUR;24.797.792/0001-35;DEMAIS;MG;Rio Manso;fiscalcontel@yahoo.com.br
MASTERVIX LOCADORA DE VEICULOS;24.818.450/0001-54;MICROEMPRESA;ES;Vitória;CONTATO@MASTERVIX.COM
BR TUR VIAGENS;24.823.732/0001-40;MICROEMPRESA;MG;Aimorés;edvaldocunha@hotmail.com
NILSON TOUR;24.897.988/0001-00;MICROEMPRESA;MG;João Monlevade;contabilidadeduarte@globo.com
VAN SERVICE;24.923.106/0001-25;EMPRESA DE PEQUENO PORTE;PA;Belém;angelo@vantur-pa.com.br
MENDES JUNIOR FROTAS;25.018.267/0001-37;EMPRESA DE PEQUENO PORTE;MG;Bela Vista de Minas;paulo@mendesjuniorfrotas.com.br
LOCABEN RENT A CAR;25.025.466/0001-72;MICROEMPRESA;CE;Fortaleza;contato@locaben.com.br
LOCAR EXPRESS;25.033.339/0001-15;MICROEMPRESA;BA;Salvador;MJATAIDE@GMAIL.COM
MEGATUR VIAGENS E TURISMO;25.033.914/0001-80;MICROEMPRESA;PE;Recife;jones.almeida2008@hotmail.com
VIDAL TRANSPORTES;25.067.849/0001-03;MICROEMPRESA;SP;São Paulo;LEA.VENANCIO@HOTMAIL.COM
TRANSERMINIA TUR;25.073.682/0001-93;MICROEMPRESA;MG;Conceição do Mato Dentro;transerminiatur@hotmail.com
M P LOCACAO DE VAN;25.091.508/0001-73;MICROEMPRESA;SP;Tupã;limaesilva.adv@hotmail.com
GS TRANSPORTE EXECUTIVO E TURISMO LTDA;25.105.523/0001-23;MICROEMPRESA;CE;Fortaleza;comercial.gstransporteexecutivo@gmail.com
Cabine Fotovida;25.150.360/0001-09;MICROEMPRESA;MG;Montes Claros;cabinefotovida@gmail.com
ATLANTICO VEICULOS;25.177.776/0001-02;MICROEMPRESA;MG;Belo Horizonte;thiago@vadeatlantico.com.br
ARAUJO & ARAUJO CONSTRUTORA;25.186.162/0001-97;MICROEMPRESA;PI;Teresina;CONSTRUTORALTDAARAUJO@GMAIL.COM
LOCADORA RICHELLEN;25.266.179/0001-54;MICROEMPRESA;MT;Rosário Oeste;SAMATS@TERRA.COM.BR
BROTHERS TUR;25.266.708/0001-10;MICROEMPRESA;SP;São Paulo;bryanprado@hotmail.com
JP LOCAÇÕES E SERVIÇOS;25.319.394/0001-76;EMPRESA DE PEQUENO PORTE;AL;Maceió;contatojplocserv@gmail.com
BARBA TRANSPORTES;25.334.641/0001-03;MICROEMPRESA;PR;Campo Largo;giovanyc87@gmail.com
NORTE AUTO CENTER;25.340.751/0001-88;EMPRESA DE PEQUENO PORTE;PI;Teresina;norte_autocenter@outlook.com
LAVINI;25.968.178/0001-51;EMPRESA DE PEQUENO PORTE;SP;Votorantim;NILZA.PECORA@ROLIVEIRAASSOCIADOS.COM.BR
